food_code,food_name,meal_type,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit
BFP041,Rice upma,breakfast,bfp_manual,628.2989502,151.2665863,17.9558754,2.628898859,7.45750761,1.125297666,2.116829872,924.2537842,1536.947754,4631.276855,0,17.5672493,48.13728714,19.23881149,101.7470093,131.6227417,0.670608878,0.106055714,1.375658035,0.0040016,0.365745157,0.092230953,0.390613168,0,3.550452232,1.900951385,0,10.22797966,0,11.24123573,0.05509482,0.029107807,0.692949951,0.247021317,0.087597758,0.557745039,11.24123573,4.36854744,1233.730835,bowl
BFP042,Bread upma,breakfast,bfp_manual,540.3971558,129.513443,12.59895134,2.796420336,7.749258518,1.563865304,1.958719611,896.0198364,1520.636108,4590.619629,0,45.21583176,39.85532379,18.35038376,176.4427795,130.1169281,0.817425549,0.081586279,2.46925354,0.003060468,0.309277207,0.066349819,0.319087118,0,3.548569918,1.900951385,0,9.945640564,0,14.86459446,0.064506143,0.030990072,0.521663904,0.143496782,0.059363794,0.499394864,14.86459446,4.36854744,1224.902954,bowl
BFP043,Vegetable upma,breakfast,bfp_manual,610.0637207,146.4681702,16.45557404,4.727303982,6.631543636,1.385543227,4.188104153,934.7339478,1867.737915,3430.700439,0,26.68404579,67.04376984,33.54611969,347.0248108,208.303833,1.346015096,0.191617578,3.750759125,0.004836502,0.634646952,0.115844861,0.783149004,0,2.389873028,4.815073013,0,12.86119556,0,21.41856956,0.12219511,0.03833998,1.040265203,0.355493933,0.087036408,0.855879247,21.41856956,6.119507313,2262.20166,plate
BFP044,Poha,breakfast,bfp_manual,1226.348022,294.5255127,35.04796982,6.085385799,14.13822842,0.873290002,3.715871096,2035.86792,4117.089355,7340.793457,0,37.66736603,139.7613525,66.8500061,377.0968628,333.9754639,3.014654636,0.24208647,2.311366558,0.022785308,0.694982588,0.253709465,1.067996025,0,5.028455734,3.731428623,0,13.14965343,0,21.90950775,0.135286689,0.044806741,2.089362621,0.421436161,0.093416378,0.82981497,21.90950775,12.12542439,842.4389038,bowl
BFP045,Vegetable poha,breakfast,bfp_manual,751.9555054,180.5158539,21.52060127,4.88825798,8.069046021,1.40098691,3.764533281,1165.719116,2322.689941,4183.578125,0,28.01166534,96.28710938,48.58774567,418.0244446,223.0853577,1.92375505,0.189903915,2.283061981,0.014820454,0.541556299,0.155371562,0.812413871,0,2.847784281,4.125115395,0,15.44960308,0,22.27690887,0.112422056,0.046178065,1.349018216,0.372971982,0.086430542,1.02063024,22.27690887,7.370556355,2675.124512,bowl
BFP046,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),breakfast,bfp_manual,645.1849976,154.885025,19.42352104,6.973777294,5.114756584,1.109163284,4.251524448,654.2700806,1003.812439,3074.909912,0,39.34358978,129.1648102,61.10455322,267.2310181,574.1236572,2.220103025,0.305720776,12.13654137,0.006577003,0.549080193,0.144723535,0.86077112,0,2.338908672,2.490921974,0,20.8199501,0,35.16911697,0.121496059,0.044258565,0.918834746,0.631912172,0.125027046,1.10611403,35.16911697,15.31264305,1103.747925,cheela
BFP047,Paneer stuffed cheela/chilla,breakfast,bfp_manual,855.4604492,205.1893005,19.15979195,11.43620205,8.886109352,3.814091682,4.028394699,2771.411621,2083.070557,3356.022705,0,151.2983551,202.7068024,64.32133484,289.0993958,464.027832,2.414383173,0.323315144,18.21339417,0.032332454,0.575624764,0.154005557,1.481086493,0,2.49048233,2.639341116,0,21.64178085,0,54.87846756,0.116421133,0.067872182,0.695985973,0.675611556,0.11266613,5.725535393,54.87846756,9.307554245,1163.731079,cheela
BFP052,Indian style egg bhujia (Anda bhujia (Indian style)),breakfast,bfp_manual,428.1893311,102.8344269,3.761813402,6.096826553,7.019655228,1.945461273,1.534933329,1603.63147,2060.477783,2570.742676,145.2842102,31.89580345,90.41751862,17.08891487,218.0529327,178.5619965,1.135304093,0.083112098,16.16914558,0.002751191,0.281867266,0.038107336,0.646668792,78.59638214,2.256703615,3.353186846,0.333439171,13.45355988,5.799459934,32.42731094,0.049882501,0.091050334,0.324412495,0.73310101,0.133296281,8.266596794,32.42731094,10.76327515,1770.172852,small bowl
BFP054,French omelette/omlet,breakfast,bfp_manual,875.0735474,211.0394897,0.411323518,10.03088188,18.85691261,0.095588237,0.380882353,9846.808594,5638.229492,1280.558838,300.4411621,46.34558868,142.3805847,13.26264763,381.8535156,133.0882416,1.583897114,0.073529415,29.83771896,0.001470588,0.098088242,0.052941177,0.948970616,286.4705811,1.405220628,0.293235302,0.617647052,10.40441227,10.74264717,37.92595673,0.04720588,0.152132347,0.108602941,1.108970642,0.125220582,13.58948517,37.92595673,0.702058852,611.1102905,egg
BFP055,Puffy omelette/omlet,breakfast,bfp_manual,780.1644897,188.1486969,0.078947365,8.815789223,16.83552551,0.078947365,0,8800,5041.447266,1130.263184,268.8157959,34.96052551,124.7434235,8.664473534,340.5263062,231.6381531,1.199342132,0.047894739,26.60526276,0,0.013157895,0,0.823026299,256.3157959,1.236842155,0,0.552631557,0.973684251,9.611842155,32.44736862,0.039473683,0.134210527,0.072368421,0.973684251,0.105263159,12.02631569,32.44736862,0,168.8157959,egg
BFP056,Orange omelette/omlet,breakfast,bfp_manual,807.7960205,194.66185,1.677631617,8.934210777,16.83552551,1.677631617,0,8800,5041.447266,1130.263184,268.8157959,37.32894516,129.0855255,11.03289509,340.921051,267.1644897,1.25855267,0.047894739,26.60526276,0,0.032894734,0,0.823026299,256.3157959,1.305921078,0,0.552631557,0.973684251,9.611842155,37.9736824,0.055263158,0.138157889,0.111842103,1.026973724,0.115131579,12.22368431,37.9736824,9.473684311,179.671051,egg
BFP057,Cheese and mushroom omelette/omlet,breakfast,bfp_manual,852.34375,205.6268463,1.682578087,9.69140625,17.81929779,1.07421875,0.931250036,10077.49805,5051.986328,1014.59375,184.53125,148.7726593,246.9545288,16.68640709,400.2940674,181.0546875,1.007070303,0.060546875,16.82785034,0.003125,0.095078126,0.0296875,1.055703163,242.34375,0.928554714,4.969843864,0.328125,9.05859375,5.70703125,25.01847649,0.039140623,0.139414057,0.236601561,0.809062481,0.108320311,10.4842577,25.01847649,0.372968763,366.9570313,egg
BFP058,Spanish omelette/omlet,breakfast,bfp_manual,653.6776123,157.447403,5.100065708,8.250065804,11.43927574,1.025394797,2.541973829,6203.929199,3315.994385,735,145.2302704,31.72072411,108.4598694,22.26578903,233.8673706,185.7434235,1.281611919,0.12263158,14.63134861,0.001835526,0.209342107,0.033552632,0.931710541,159.671051,0.788190782,5.180526257,0.276315778,18.53289604,4.805921078,40.24733734,0.168355271,0.094309211,0.965953946,0.82085526,0.173585519,7.958519459,40.24733734,18.83289528,1010.233521,egg
BFP144,Plain khitchdi (Plain khichri/khichdi),lunch,bfp_manual,238.0783997,57.0304985,10.0418644,1.717813611,1.006341457,0.120679446,0.848379791,538.1271973,250.7945404,96.34233856,2.142857075,5.045470238,30.70763016,9.967961311,37.14425278,69.31620026,0.305060983,0.067186415,1.879982591,0.00104007,0.164294422,0.043205574,0.216506973,8.031358719,0.074581876,0.140505224,0,1.923649788,0,4.56116724,0.031794425,0.011755226,0.343824059,0.121084496,0.033614982,0.080993034,4.56116724,0.144843206,102.5357132,small bowl
BFP147,Instant idli (with semolina),breakfast,bfp_manual,1034.13208,247.2870483,43.40259552,9.164912224,3.60707736,3.350004673,7.125243187,875.8833008,777.0337524,1580.835205,3.118208408,93.20205688,136.837616,42.91627884,1504.66272,348.7843628,2.307104826,0.313824981,8.536604881,0.008699046,1.252985835,0.131342724,1.561398506,7.93725729,1.136666298,7.989688873,0,15.03354454,0,25.74293709,0.207661331,0.131096095,0.985024989,0.653199494,0.120085038,1.08176887,25.74293709,0.39761883,3788.4104,idli
BFP148,Plain dosa,breakfast,bfp_manual,1588.705811,380.9057922,64.07878876,10.33636665,8.430865288,0.696020782,5.229584694,5030.311523,2054.453369,578.7647095,19.89965248,19.35363388,178.3979187,55.43598557,142.9792328,344.3910217,1.498166084,0.324948102,5.838685036,0.005795848,0.855363309,0.181314886,1.393079638,89.50173187,0.270484447,1.754948139,0,3.457785368,0,25.34986115,0.162214532,0.067231834,2.106539726,0.998685122,0.200588241,0.4067128,25.34986115,0,151.3702393,dosa
BFP150,Masala dosa mixed vegetable fillings,breakfast,bfp_manual,602.9541626,144.5328979,23.01639175,4.835011959,3.257517815,1.530042887,4.312078953,1456.661499,743.9981079,759.5907593,5.18416357,31.78879547,82.1618042,36.13622665,122.0806961,329.7527771,1.205093145,0.172959596,2.621441603,0.005266825,0.474719375,0.08816053,0.718969643,23.31656647,0.548354685,5.16910696,0,17.83011627,0,32.21089935,0.108984262,0.043455929,1.040467858,0.594231546,0.152681053,1.717691779,32.21089935,18.77470779,2180.08374,dosa
BFP151,Masala dosa paneer fillings,breakfast,bfp_manual,1014.710022,243.1155853,29.75511551,10.30857754,8.843331337,4.812169552,3.114959002,4689.977539,2337.782715,1080.242188,7.285833359,171.2304993,180.5297852,39.71934128,160.399826,226.6895599,1.273415804,0.191895768,10.13653183,0.038149212,0.509824932,0.117313199,1.482354641,32.76914978,0.692872286,4.904980659,0,11.26442528,0,47.76539993,0.083361544,0.065887198,0.986054957,0.616977215,0.130077273,7.087825298,47.76539993,5.829976559,1342.681152,dosa
BFP152,Uttapam,breakfast,bfp_manual,1065.339966,255.9463501,36.2771492,6.183180332,9.02870369,1.499408126,4.395711899,3233.068115,2007.799683,3178.613281,10.56508732,40.86108398,109.5285645,41.71228027,228.6923828,286.2180786,1.232130647,0.214334801,3.758459806,0.006249219,0.566953003,0.106183633,0.861193001,47.51809692,2.422515154,5.744878769,0,25.36073303,0,27.95940018,0.104163945,0.052315466,1.285524845,0.644293666,0.16869089,0.89055407,27.95940018,9.044041634,2185.696289,uttapam
BFP153,Appam,breakfast,bfp_manual,1120.323975,267.6977234,13.27937317,3.11967206,22.62966728,4.156583309,6.193123341,15309.57813,1345.018677,375.3788147,0,6.363180637,55.20345688,23.30296326,26.59439278,161.4180756,0.8261953,0.232484356,0.248871744,0.002245623,0.5112499,0.009265921,0.462897092,0,1.494538546,0.089279875,0,12.83275509,0,18.04870605,0.043200996,0.064926855,0.521507859,0.183508843,0.082117863,0.381973982,18.04870605,1.680947065,119.3123627,appam
BFP165,Home made egg noodles,snack,bfp_manual,1005.75238,240.8446045,42.9210968,6.546877384,4.373616219,1.034452081,1.595021129,791.1824951,2577.804932,559.4309692,38.26628113,15.95910263,83.09846497,18.54216576,177.2431183,90.12224579,1.148966551,0.1024561,1.829384327,0.002889531,0.365147829,0.005779062,0.567326128,19.16870308,0.287552804,3.889308691,0.115581237,2.303289652,1.60533464,13.37408352,0.090597905,0.040364526,0.469526589,0.514958858,0.056545902,2.654634237,13.37408352,0,164.6054688,curry bowl
BFP170,Sour lentils (Khatti dal),lunch,bfp_manual,145.5557556,34.78679657,6.039076805,2.215777636,0.12412715,1.251977801,1.222334862,19.42053604,17.71988487,52.15537262,0,8.29065609,30.73726273,9.99253273,115.6044693,98.51689911,0.851956367,0.097468846,4.148275852,0.001897414,0.184032306,0.054587562,0.343950957,0,0.024621196,0.579479754,0,1.096763372,0,6.19960022,0.036554091,0.017233128,0.215534851,0.135339931,0.028615186,0.276269853,6.19960022,0.518579364,104.4094162,curry bowl
BFP172,Arhar with spinach (Arhar dal aur palak),lunch,bfp_manual,219.5298615,52.83700562,4.765925884,2.051043272,2.755333662,0.230618641,1.295064211,1501.831665,696.2822266,239.2507782,6.099677563,21.80963326,32.57562637,23.78926277,109.9670868,205.6138916,0.894191921,0.118369453,1.353167653,0.004951351,0.309954375,0.054549962,0.2947855,22.86139297,0.333026767,0.345140576,0,44.78139877,0,26.25748634,0.058234815,0.024571287,0.242517978,0.131200343,0.04709075,0.565352082,26.25748634,4.660183907,1307.378906,curry bowl
BFP174,Moong dal with vadi,breakfast,bfp_manual,99.5116272,24.07896423,0.995238185,0.397086382,2.048027277,0.448223025,0.39386791,1152.818359,521.4470215,161.4369354,4.750738144,2.987383366,6.773857117,3.979202271,112.3644791,33.65947342,0.182074651,0.018632991,0.025967667,0.000684829,0.096220925,0.016828978,0.058164537,17.80561066,0.155048966,0.650092125,0,1.953935504,0,3.177418947,0.007797611,0.005175049,0.07194747,0.034811158,0.019903164,0.21769692,3.177418947,2.81167841,318.1115112,curry bowl
BFP176,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),breakfast,bfp_manual,111.5490494,26.74053764,3.369755507,1.131631613,0.881819069,0.829859436,1.595613122,110.5963974,214.4575653,454.7736816,0,16.5583744,21.1229763,14.66263008,104.1064987,130.6553955,0.585790634,0.073955424,0.972243071,0.004276502,0.17813246,0.090799496,0.165215328,0,0.33353734,3.022930622,0,13.00142479,0,7.355757236,0.032791186,0.024781337,0.286847919,0.083092056,0.0357868,0.244197562,7.355757236,4.430020809,2711.243164,curry bowl
BFP177,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),breakfast,bfp_manual,101.8171463,24.41213608,2.845593214,1.106015205,0.874419451,0.44475317,1.537012696,111.0288239,211.7450714,451.3504333,0,15.55927944,20.21252823,13.98009396,102.7670441,124.5166245,0.515130937,0.069308013,0.96457237,0.003725638,0.172144175,0.072013594,0.160819784,0,0.32897076,2.793315887,0,12.84036636,0,7.330474377,0.030401146,0.024156248,0.273609549,0.083132848,0.035720769,0.236390457,7.330474377,4.998534679,2678.952148,curry bowl
BFP178,Green gram whole with baghar (Sabut moong dal with tadka),breakfast,bfp_manual,264.0372314,63.43487549,6.795018196,3.230570555,2.4796803,0.147892967,3.015108585,1353.113892,620.4747314,232.5903625,5.44922924,25.03715706,52.01586151,32.57217407,181.6912689,192.6581573,1.004526019,0.152496025,3.189615488,0.00303243,0.529637158,0.121389329,0.416646302,20.42353249,0.195443913,0.80144161,0,3.916702271,0,20.05958176,0.065762453,0.040418662,0.33882156,0.283517182,0.058941606,0.23501949,20.05958176,0.212427333,197.7167969,bowl
BFP179,Urad sabut special,breakfast,bfp_manual,329.1147766,79.39273071,5.032357216,2.32885623,5.461534023,0.864108443,2.14921236,3169.117188,1397.988525,365.5107727,13.37709427,21.44934082,42.62806702,20.55394554,60.08768082,160.4670868,0.711721122,0.079164326,2.505190372,0.003048302,0.308395654,0.065187871,0.334022641,52.56903458,0.360578746,4.14673996,0,8.240440369,0,18.22348785,0.040337935,0.033965822,0.319687873,0.34505704,0.068464689,0.575921893,18.22348785,6.440552235,1554.750366,bowl
BFP185,Kabuli channa curry,"lunch,dinner",bfp_manual,287.2910461,68.57402802,7.627630234,2.921878099,3.057252645,1.241337061,1.117358208,387.4472351,628.6253052,1791.703247,0.154655129,32.02965546,46.28436661,23.40649414,122.0541458,189.9991302,0.952462971,0.140017152,0.358253241,0.001963108,0.68174535,0.033180553,0.441442817,0.393667579,1.492865562,2.132563591,0,8.476537704,0,26.17650795,0.05778056,0.038670529,0.358685434,0.256674916,0.09472654,0.505540013,26.17650795,4.560045719,948.2972412,bowl
BFP187,Besan gatte curry,lunch,bfp_manual,791.862854,189.3798676,16.25631332,7.75494194,10.72056675,4.499130726,3.247182608,2239.710205,2353.196045,5362.626953,2.796683073,151.0846252,128.5944519,37.09046555,356.2746582,274.5932922,1.89137888,0.127655089,3.220567942,0.011881835,0.810316026,0.075099744,0.890544832,7.118829727,4.194374084,2.021063566,0,11.93572044,0,52.8127861,0.117980517,0.12193656,0.682228327,0.464305341,0.145833924,4.346717358,52.8127861,5.236843586,1097.599243,bowl
BFP190,Dry masala chops,lunch,bfp_manual,563.4385986,135.0722198,3.299425125,9.079808235,9.536886215,2.269819021,0.856098711,822.5181274,871.2774048,2214.067383,2.235696554,112.2486649,103.5200729,10.66301441,83.47360229,219.970932,1.391323447,0.032893196,0.536099374,0.001485756,0.342191666,0.033535451,0.228180617,5.690864086,1.704776883,0.467206061,0,4.542254925,0,10.29266739,0.094598763,0.11871244,2.890622616,0.156223372,0.046923883,0.889874279,10.29266739,1.267998695,162.7316132,chops
BFP194,Mutton korma,lunch,bfp_manual,481.7354736,115.6387711,2.532215357,7.092463493,8.535347939,1.635798216,0.778434217,1168.110229,966.8840332,1809.203125,3.902146101,79.06681061,75.78347015,8.629770279,56.93549728,165.8725128,1.092418432,0.029851556,0.250424743,0.001183224,0.164491564,0.007367689,0.16394116,18.17363167,1.396728754,0.247783288,0,3.18961978,0,8.682284355,0.074827068,0.083698578,2.320434809,0.117456511,0.034109395,0.794645607,8.682284355,1.511511087,116.2048187,bowl
BFP196,Shahi keema kofta curry,"lunch,dinner",bfp_manual,1722.066528,418.1347961,1.732283711,4.140879154,43.82570267,0.77980119,0.90618062,6172.192383,9503.203125,26149.4668,14.97350502,14.51037121,46.64754105,12.0600071,104.5304642,119.6328888,0.67465359,0.053844981,0.48827967,0.001486412,0.261505604,0.037595812,0.778239787,0.972305477,20.26692963,1.590023398,0,7.577338696,0,5.602829456,0.036194071,0.042477597,1.049518704,0.237473473,0.067952,0.799397171,5.602829456,3.398523569,662.2913208,bowl
BFP197,Minced meat ball curry,lunch,bfp_manual,456.2625732,109.7863617,2.858425617,6.816090107,7.846933842,1.273493052,1.487710714,2449.634521,2445.435059,2350.805664,24.76614189,23.84160614,75.9016571,18.97231293,170.0554962,194.0852356,1.00587523,0.080455653,0.822676837,0.002540272,0.468352139,0.064863704,1.278321505,1.608191013,1.725441575,2.658145428,0,8.517609596,0,9.075289726,0.058832988,0.068870783,1.723893762,0.390710026,0.110342003,1.323286653,9.075289726,5.525891781,1085.564941,bowl
BFP198,Boti kebab,lunch,bfp_manual,554.2810669,132.8579559,3.062425137,9.223479271,9.267193794,2.091131449,0.756249189,600.8294678,714.7971802,1926.085693,1.206757784,98.6724472,95.60542297,9.987927437,78.14322662,221.6443787,1.411769867,0.02765633,0.533887625,0.001274812,0.191795498,0.006582316,0.176876694,3.071747065,1.470844746,0.835712314,0,2.176950932,0,12.02987003,0.101007462,0.10072808,3.106699944,0.145382136,0.047575146,0.720945656,12.02987003,8.261631966,86.90118408,kebab
BFP199,Mutton seekh kebab,"lunch,dinner",bfp_manual,560.4645996,133.9378815,3.108169317,11.25020027,8.434111595,1.398399472,1.883911252,113.4494858,431.5709229,257.3468933,0,117.4413681,105.9529266,19.83355522,102.1694412,269.5935364,2.194542646,0.083612315,0.509258628,0.003273869,0.502828717,0.12448594,0.231015891,0,0.222329676,0.940541267,0,8.268672943,0,11.7800436,0.126180947,0.091494389,3.960353613,0.102370232,0.043370012,0.651322663,11.7800436,8.82212925,244.7375336,kebab
BFP201,Indian lamb and egg curry (Nargisi kofta),"lunch,dinner",bfp_manual,1383.643433,335.7512817,2.069631338,3.839743853,34.69672775,0.746522903,0.595348716,5010.52002,7559.208984,20490.2168,44.04297638,12.90814972,47.06248093,8.063646317,57.43823624,85.79649353,0.552360415,0.038779691,4.179257393,0.00075251,0.112579264,0.017138837,0.556617498,25.08793259,15.96417236,0.605849862,0.080578111,4.008992195,1.401483655,11.3479147,0.031678457,0.046573766,0.599416494,0.299670547,0.062000509,2.432643175,11.3479147,1.960953951,268.4504089,kofta
BFP203,Soya chunks sweet and sour (Nutrinugget sweet and sour),"lunch,dinner",bfp_manual,2061.898193,500.9414978,3.273944378,2.853549719,55.99108505,1.09601593,0.857709229,6602.275391,11138.25293,33675.69531,23.50570869,13.89135361,41.68389893,11.22918606,2257.668945,111.448494,0.698784649,0.04352824,1.310242891,0.002461059,0.159026414,0.005849347,0.173506796,12.18397331,26.18407059,1.053792238,0.070408799,6.483437538,0.977924109,8.792770386,0.015587426,0.011796183,0.158549801,0.133495092,0.036753394,2.290398359,8.792770386,8.185510635,237.5078583,bowl
BFP204,Soya chunks korma (Nutrinugget korma),"lunch,dinner",bfp_manual,546.5907593,131.4271088,7.671975136,3.861602783,9.499078751,4.664626122,2.569949389,2248.839844,2138.188965,4320.550781,3.317249775,89.70457458,94.0273819,33.5662117,148.97612,252.2684784,1.183542848,0.148385599,1.461039782,0.004572738,0.813717723,0.123039804,0.624153614,8.443908691,3.270684242,1.259538054,0,8.58210659,0,19.97890472,0.061323684,0.101924002,0.334097713,0.329218745,0.11514435,1.878914356,19.97890472,4.662091732,295.5028687,bowl
BFP205,Mushroom matar,"lunch,dinner",bfp_manual,293.6228638,70.77049255,5.332342625,2.791977167,4.107232094,1.393723726,3.13245368,519.3504028,811.157959,2560.035645,0,21.42462921,42.27183914,21.71258926,61.62757111,214.8738403,0.812848508,0.098315775,0.395334899,0.005030619,0.564556718,0.041459054,0.366180062,0,1.997036576,10.34156609,0,21.21458244,0,20.56507874,0.072560191,0.024244798,0.605364203,0.328239322,0.110665627,3.524902582,20.56507874,14.89197636,1737.12146,bowl
BFP206,Soya chunks and peas (Nutrinugget matar),"lunch,dinner",bfp_manual,342.6333008,82.62155151,5.819057941,3.029198885,5.108036518,1.643819928,2.857446671,640.4782715,1026.657959,3128.073975,0,20.32187462,34.93378448,22.74665451,70.96722412,173.489212,0.988318145,0.109677449,0.466275632,0.003241667,0.661377251,0.048001435,0.448936343,0,2.43793869,6.668615818,0,21.65683746,0,23.37250519,0.0882724,0.022314835,0.539932251,0.275884449,0.104504511,1.673016429,23.37250519,17.56426048,2049.018066,bowl
BFP207,Vegetable yakhni,"lunch,dinner",bfp_manual,1672.034546,406.0583801,1.939611197,1.175462723,43.79631042,1.435236335,0.613818944,5529.828613,9567.014648,26820.42383,1.917244792,43.67422485,34.29717636,7.804824352,38.05327988,82.80276489,0.243733227,0.022310106,0.719406843,0.001390438,0.187602401,0.013943599,0.174545959,4.880259514,20.60931778,0.326833576,0,3.827108145,0,10.60416317,0.018072646,0.050228328,0.080245405,0.186948791,0.022662705,0.918856978,10.60416317,0.946421683,30.54214478,bowl
BFP208,Spinach mushroom (Palak mushroom),"lunch,dinner",bfp_manual,197.6498718,47.6253891,2.95353961,1.940399528,2.956538677,0.995255709,2.27206111,988.6259766,607.9249878,1125.262695,2.887254953,49.74850845,35.93493652,52.11923599,70.96699524,416.0680237,1.685052037,0.119674332,1.100401521,0.016797418,0.698956251,0.011860788,0.323940158,12.98586845,1.39906466,5.080864906,0,172.2459259,0,78.9258194,0.09525907,0.061955675,0.388644159,0.237546176,0.121852651,3.795028687,78.9258194,20.40347862,5865.563477,bowl
